,well,lat,lon
2310,2/8-F-2,6237070.59,524545.51
2311,2/8-F-2 A,6237070.59,524545.51
2312,2/8-F-3,6237072.14,524546.71
2313,2/8-F-3 A,6237072.14,524546.71
2314,2/8-F-3 AT2,6237072.14,524546.71
2315,2/8-F-3 AT3,6237072.14,524546.71
2316,2/8-F-3 B,6237072.14,524546.71
2317,2/8-F-3 C,6237072.14,524546.71
2318,2/8-F-4,6237071.23,524550.5
2319,2/8-F-4 T2,6237071.23,524550.5
2320,2/8-F-4 T3,6237071.23,524550.5
2321,2/8-F-4 T4,6237071.23,524550.5
2322,2/8-F-4 T5,6237071.23,524550.5
2323,2/8-F-5,6237086.07,524548.69
2324,2/8-F-5 T2,6237086.07,524548.69
2325,2/8-F-6,6237068.11,524545.53
2326,2/8-F-6 T2,6237068.11,524545.53
2327,2/8-F-6 T3,6237068.11,524545.53
2328,2/8-F-7,6237069.06,524549.14
2329,2/8-F-7 T2,6237069.06,524549.14
2330,2/8-F-7 T3,6237069.06,524549.14
2331,2/8-F-8,6237050.49,524546.32
2332,2/8-F-9,6237064.74,524550.02
2333,2/8-F-9 A,6237064.74,524550.02
2334,2/8-F-9 T2,6237064.74,524550.02
2335,2/8-G-1,6237060.97,524540.58
2336,2/8-G-10,6237064.7,524543.14
2337,2/8-G-10 T2,6237064.7,524543.14
2338,2/8-G-10 T3,6237064.7,524543.14
2339,2/8-G-11,6237064.4,524545.21
2340,2/8-G-11 T2,6237064.4,524545.21
2341,2/8-G-11 T3,6237064.4,524545.21
2342,2/8-G-11 T4,6237064.4,524545.21
2343,2/8-G-11 T5,6237064.4,524545.21
2344,2/8-G-11 T6,6237064.4,524545.21
2345,2/8-G-12,6237064.1,524547.27
2346,2/8-G-13,6237067.16,524541.41
2347,2/8-G-13 T2,6237067.16,524541.41
2348,2/8-G-13 T3,6237067.16,524541.41
2349,2/8-G-14,6237066.87,524543.47
2350,2/8-G-14 T2,6237066.87,524543.47
2351,2/8-G-15,6237066.57,524545.54
2352,2/8-G-15 T2,6237066.57,524545.54
2353,2/8-G-16,6237066.27,524547.6
2354,2/8-G-16 A,6237066.27,524547.6
2355,2/8-G-16 AT2,6237066.27,524547.6
2356,2/8-G-16 B,6237066.27,524547.6
2357,2/8-G-16 BT2,6237066.27,524547.6
2358,2/8-G-16 BT3,6237066.27,524547.6
2359,2/8-G-17,6237069.33,524541.57
2360,2/8-G-17 T2,6237069.33,524541.57
2361,2/8-G-17 T3,6237069.33,524541.57
2362,2/8-G-17 T4,6237069.33,524541.57
2363,2/8-G-18,6237069.03,524543.63
2364,2/8-G-18 T2,6237069.03,524543.63
2365,2/8-G-19,6237068.73,524545.87
2366,2/8-G-19 T2,6237068.73,524545.87
2367,2/8-G-19 T3,6237068.73,524545.87
2368,2/8-G-2,6237060.68,524542.65
2369,2/8-G-2 T2,6237060.68,524542.65
2370,2/8-G-2 T3,6237060.68,524542.65
2371,2/8-G-20,6237068.44,524547.94
2372,2/8-G-20 A,6237068.44,524547.94
2373,2/8-G-20 AT2,6237068.44,524547.94
2374,2/8-G-20 AT3,6237068.44,524547.94
2375,2/8-G-20 AT4,6237068.44,524547.94
2376,2/8-G-20 AT5,6237068.44,524547.94
2377,2/8-G-21,6237060.97,524540.58
2378,2/8-G-21 A,6237060.97,524540.58
2379,2/8-G-21 AT2,6237060.97,524540.58
2380,2/8-G-21 AT3,6237060.97,524540.58
2381,2/8-G-22,6237071.82,524544.13
2382,2/8-G-22 A,6237071.82,524544.13
2383,2/8-G-22 AT2,6237071.82,524544.13
2384,2/8-G-23,6237071.52,524546.2
2385,2/8-G-23 T2,6237071.52,524546.2
2386,2/8-G-24,6237071.22,524548.26
2387,2/8-G-24 T2,6237071.22,524548.26
2388,2/8-G-24 T3,6237071.22,524548.26
2389,2/8-G-3,6237060.68,524596.32
2390,2/8-G-3 T2,6237060.68,524596.32
2391,2/8-G-3 T3,6237060.68,524596.32
2392,2/8-G-4,6237060.08,524546.78
2393,2/8-G-5,6237062.83,524540.91
2394,2/8-G-6,6237062.84,524542.98
2395,2/8-G-7,6237062.55,524545.04
2396,2/8-G-7 T2,6237062.55,524545.04
2397,2/8-G-8,6237062.25,524547.11
2398,2/8-G-8 A,6237062.25,524547.11
2399,2/8-G-8 AT2,6237062.25,524547.11
2400,2/8-G-8 AT3,6237062.25,524547.11
2401,2/8-G-8 AT4,6237062.25,524547.11
2402,2/8-G-8 AT5,6237062.25,524547.11
2403,2/8-G-9,6237065.0,524541.07
2404,2/8-G-9 T2,6237065.0,524541.07
2405,2/8-N-1,6242373.82,521807.21
2406,2/8-N-1 A,6242373.82,521807.21
2407,2/8-N-1 B,6242373.82,521807.21
2408,2/8-N-1 BT2,6242373.82,521807.21
2409,2/8-N-1 BT3,6242373.82,521807.21
2410,2/8-N-10,6242372.3,521812.03
2411,2/8-N-10 T2,6242372.3,521812.03
2412,2/8-N-11,6242373.86,521813.57
2413,2/8-N-12,6242375.41,521815.1
2414,2/8-N-12 A,6242375.41,521815.1
2415,2/8-N-12 AT2,6242375.41,521815.1
2416,2/8-N-12 AT3,6242375.41,521815.1
2417,2/8-N-13,6242369.21,521812.04
2418,2/8-N-14,6242370.76,521813.58
2419,2/8-N-15,6242372.32,521815.12
2420,2/8-N-16,6242378.15,521807.7
2421,2/8-N-16 T2,6242378.15,521807.7
2422,2/8-N-16 T3,6242378.15,521807.7
2423,2/8-N-2,6242375.38,521808.75
2424,2/8-N-3,6242376.93,521810.46
2425,2/8-N-3 AY1,6242376.93,521810.46
2426,2/8-N-3 AY1T2,6242376.93,521810.46
2427,2/8-N-3 AY2,6242376.93,521810.46
2428,2/8-N-4,6242378.79,521811.99
2429,2/8-N-5,6242372.29,521808.76
2430,2/8-N-5 T2,6242372.29,521808.76
2431,2/8-N-5 T3,6242372.29,521808.76
2432,2/8-N-5 T4,6242372.29,521808.76
2433,2/8-N-6,6242373.84,521810.47
2434,2/8-N-6 T2,6242373.84,521810.47
2435,2/8-N-6 T3,6242373.84,521810.47
2436,2/8-N-6 T4,6242373.84,521810.47
2437,2/8-N-7,6242375.39,521812.01
2438,2/8-N-8,6242376.95,521814.07
2439,2/8-N-9,6242370.75,521810.49
2440,2/8-N-9 T2,6242370.75,521810.49
2441,2/8-N-9 T3,6242370.75,521810.49
2442,2/8-N-9 T4,6242370.75,521810.49
2443,2/8-N-9 T5,6242370.75,521810.49
2444,2/8-N-9 T6,6242370.75,521810.49
2445,2/8-U-1,6234287.39,521659.44
2446,2/9-1,6247595.25,541178.19
2447,2/9-2,6245461.36,557698.07
2448,2/9-3,6254838.58,549162.29
2449,2/9-4,6237087.88,550332.01
2450,2/9-5 S,6252523.92,556665.92
2451,2/9-U-1,6237052.78,550318.49
2452,2/9-U-2,6237068.47,550258.95
2453,2/9-U-3,6237111.96,550302.65
2454,21/11-U-1,0.0,0.0
2455,24/12-1,6545372.48,435888.07
2456,24/12-1 R,6545372.48,435888.07
2457,24/12-2,6563033.08,436110.82
2458,24/12-2 T2,6563033.08,436110.82
2459,24/12-3 S,6551890.29,430671.31
2460,24/12-4,6562417.68,429264.71
2461,24/12-5 S,6553255.8,430662.97
2462,24/12-6 S,6548111.45,428561.94
2463,24/12-6 ST2,6548111.45,428561.94
2464,24/6-1,6607519.08,439239.59
2465,24/6-2,6602917.98,440925.36
2466,24/6-3,6605187.76,438610.0
2467,24/6-4,6605192.14,438588.58
2468,24/6-4 T2,6605192.14,438588.58
2469,24/6-A-1 AY1H,6604860.04,439222.4
2470,24/6-A-1 AY2H,6604860.04,439222.4
2471,24/6-A-1 H,6604860.04,439222.4
2472,24/6-A-2 H,6604877.7,439239.95
2473,24/6-A-3 AY1H,6604860.09,439257.72
2474,24/6-A-3 AY2H,6604860.09,439257.72
2475,24/6-A-3 AY2HT2,6604860.09,439257.72
2476,24/6-A-3 AY2HT3,6604860.09,439257.72
2477,24/6-A-3 AY3H,6604860.09,439257.72
2478,24/6-A-3 H,6604860.09,439257.72
2479,24/6-A-4 H,6604842.43,439240.01
2480,24/6-A-4 HT2,6604842.43,439240.01
2481,24/6-A-5 AH,6604913.86,439204.44
2482,24/6-A-5 BH,6604913.86,439204.44
2483,24/6-A-5 CY1H,6604913.86,439204.44
2484,24/6-A-5 CY2H,6604913.86,439204.44
2485,24/6-A-5 CY3H,6604913.86,439204.44
2486,24/6-A-5 H,6604913.86,439204.44
2487,24/6-A-6 AH,6604895.58,439186.88
2488,24/6-A-6 H,6604895.58,439186.88
2489,24/6-A-7 AH,6604913.19,439169.27
2490,24/6-A-7 BY1H,6604913.19,439169.27
2491,24/6-A-7 BY1HT2,6604913.19,439169.27
2492,24/6-A-7 BY2H,6604913.19,439169.27
2493,24/6-A-7 BY3H,6604913.19,439169.27
2494,24/6-A-7 H,6604913.19,439169.27
2495,24/6-A-7 HT2,6604913.19,439169.27
2496,24/6-B-1 AH,6601500.13,442817.64
2497,24/6-B-1 BH,6601500.13,442817.64
2498,24/6-B-1 CH,6601500.13,442817.64
2499,24/6-B-1 H,6601500.13,442817.64
2500,24/6-B-2 AY1H,6601482.45,442799.93
2501,24/6-B-2 AY2H,6601482.45,442799.93
2502,24/6-B-2 H,6601482.45,442799.93
2503,24/6-B-2 HT2,6601482.45,442799.93
2504,24/6-B-3 AY1H,6601517.38,442801.88
2505,24/6-B-3 AY2H,6601517.38,442801.88
2506,24/6-B-3 H,6601517.38,442801.88
2507,24/6-B-4 AY1H,6601500.05,442782.29
2508,24/6-B-4 AY2H,6601500.05,442782.29
2509,24/6-B-4 H,6601500.06,442781.19
2510,24/6-B-5 AY1H,6601454.68,442876.48
2511,24/6-B-5 AY2H,6601454.68,442876.48
2512,24/6-B-5 AY3H,6601454.68,442876.48
2513,24/6-B-5 H,6601454.68,442876.48
2514,24/6-B-6 AH,6601425.16,442783.35
2515,24/6-B-6 BY1H,6601425.16,442783.35
2516,24/6-B-6 BY2H,6601425.16,442783.35
2517,24/6-B-6 BY3H,6601425.16,442783.35
2518,24/6-B-6 H,6601425.16,442783.35
2519,24/9-1,6570815.42,431138.99
2520,24/9-10 A,6571465.01,438830.01
2521,24/9-10 S,6571465.01,438830.01
2522,24/9-11 S,6594814.11,434037.02
2523,24/9-12 A,6579730.07,433469.98
2524,24/9-12 AT2,6579730.07,433469.98
2525,24/9-12 B,6579730.07,433469.98
2526,24/9-12 S,6579730.07,433469.98
2527,24/9-12 ST2,6579730.07,433469.98
2528,24/9-2,6570781.36,438440.97
2529,24/9-3,6582460.55,430341.2
2530,24/9-4,6584194.97,431209.79
2531,24/9-4 T2,6584194.97,431209.79
2532,24/9-5,6594725.25,438806.71
2533,24/9-6,6594535.74,440949.06
2534,24/9-7,6593946.86,441212.92
2535,24/9-7 A,6593946.86,441212.92
2536,24/9-7 B,6593946.86,441212.92
2537,24/9-7 C,6593946.86,441212.92
2538,24/9-8,6581500.03,440600.02
2539,24/9-9 A,6577295.29,433882.57
2540,24/9-9 B,6577295.29,433882.57
2541,24/9-9 S,6577295.29,433882.57
2542,24/9-M-1 AH,6578801.05,433375.9
2543,24/9-M-1 BH,6578801.04,433376.06
2544,24/9-M-1 H,6578801.04,433376.06
2545,24/9-M-1 HT2,6578801.04,433376.06
2546,24/9-M-2 H,6578784.04,433392.99
2547,24/9-M-2 HT2,6578784.04,433392.99
2548,24/9-M-2 HT3,6578784.04,433392.99
2549,24/9-M-3 AH,6578767.01,433375.94
2550,24/9-M-3 H,6578767.01,433375.94
2551,24/9-P-1 AH,6595919.7,441402.13
2552,24/9-P-1 H,6595919.7,441402.13
2553,24/9-P-10 AH,6595795.66,441519.76
2554,24/9-P-10 BY1H,6595795.66,441519.76
2555,24/9-P-10 BY1HT2,6595795.66,441519.76
2556,24/9-P-10 BY1HT3,6595795.66,441519.76
2557,24/9-P-10 BY1HT4,6595795.66,441519.76
2558,24/9-P-10 BY2H,6595795.66,441519.76
2559,24/9-P-10 BY3H,6595795.66,441519.76
2560,24/9-P-10 H,6595795.66,441519.76
2561,24/9-P-2 AY1H,6595899.9,441382.31
2562,24/9-P-2 AY2H,6595899.9,441382.31
2563,24/9-P-2 AY2HT2,6595899.9,441382.31
2564,24/9-P-2 H,6595899.9,441382.31
2565,24/9-P-3 AH,6595864.7,441417.63
2566,24/9-P-3 H,6595864.7,441417.63
2567,24/9-P-4 AH,6595899.97,441417.71
2568,24/9-P-4 H,6595899.97,441417.71
2569,24/9-P-5 AH,6595882.3,441399.97
2570,24/9-P-5 H,6595882.3,441399.97
2571,24/9-P-5 HT2,6595882.3,441399.97
2572,24/9-P-6 AH,6595881.74,441435.99
2573,24/9-P-6 H,6595881.74,441435.99
2574,24/9-P-7 AH,6595796.89,441480.92
2575,24/9-P-7 H,6595796.89,441480.92
2576,24/9-P-8 AY1H,6595816.69,441500.9
2577,24/9-P-8 AY2H,6595816.69,441500.9
2578,24/9-P-8 H,6595816.69,441500.9
2579,24/9-P-9 H,6595776.77,441501.06
2580,24/9-U-1,6576798.89,442464.94
2581,24/9-U-2,6581502.14,440525.04
2582,24/9-U-3,6579549.87,442489.95
2583,24/9-U-4,6576829.95,442518.06
2584,24/9-U-5,6581469.15,440576.95
2585,24/9-U-6,6581532.85,440579.05
2586,25/1-1,6639470.41,448427.57
2587,25/1-10,6646607.84,449542.0
2588,25/1-11,6628472.08,456130.02
2589,25/1-11 A,6628472.08,456130.02
2590,25/1-11 R,6628472.08,456130.02
2591,25/1-12,6635969.61,454199.49
2592,25/1-2,6644745.25,448685.75
2593,25/1-2 T2,6644745.25,448685.75
2594,25/1-3,6640876.58,453456.52
2595,25/1-4,6651562.6,459011.74
2596,25/1-5,6637915.48,450183.75
2597,25/1-6,6627711.35,449192.6
2598,25/1-7,6642898.34,448624.87
2599,25/1-7 R,6642898.34,448624.87
2600,25/1-7 R2,6642898.34,448624.87
2601,25/1-7 R3,6642898.34,448624.87
2602,25/1-7 R4,6642898.34,448624.87
2603,25/1-8 S,6640871.09,449800.69
2604,25/1-8 SR,6640871.09,449800.69
2605,25/1-8 SR2,6640871.09,449800.69
2606,25/1-8 SR3,6640871.09,449800.69
2607,25/1-8 SR4,6640871.09,449800.69
2608,25/1-9,6633671.53,456562.1
2609,25/1-A-1,6639227.41,448081.32
2610,25/1-A-10,6639231.39,448084.95
2611,25/1-A-11,6639229.52,448085.85
2612,25/1-A-12,6639227.55,448093.91
2613,25/1-A-13,6639231.26,448093.96
2614,25/1-A-14,6638966.14,447980.93
2615,25/1-A-15,6639235.0,448092.15
2616,25/1-A-16,6639236.56,448091.24
2617,25/1-A-17,6639232.47,448096.16
2618,25/1-A-17 A,6639232.47,448096.16
2619,25/1-A-18,6639234.34,448095.25
2620,25/1-A-19,6639237.76,448093.43
2621,25/1-A-2,6639228.97,448080.56
2622,25/1-A-20,6639235.89,448094.34
2623,25/1-A-21,6639233.36,448098.35
2624,25/1-A-22,6639238.98,448095.16
2625,25/1-A-22 A,6639238.98,448095.16
2626,25/1-A-23,6639237.1,448096.69
2627,25/1-A-24,6639235.23,448097.44
2628,25/1-A-3,6639228.97,448080.56
2629,25/1-A-3 A,6639228.97,448080.56
2630,25/1-A-4,6639225.54,448082.22
2631,25/1-A-4 A,6639225.54,448082.22
2632,25/1-A-5,6639230.18,448082.75
2633,25/1-A-6,6639232.05,448081.85
2634,25/1-A-7,6639383.36,448081.01
2635,25/1-A-8,6639226.75,448084.57
2636,25/1-A-9,6639233.25,448084.04
2637,25/1-B-1 H,6650173.76,458018.4
2638,25/1-B-2 H,6650173.76,458018.4
2639,25/1-B-3 H,6650173.76,458018.4
2640,25/1-B-4 H,6650173.76,458018.4
2641,25/1-B-5 H,6650173.76,458018.4
2642,25/1-B-6 H,6650173.76,458018.4
2643,25/1-B-7 H,6650173.76,458018.4
2644,25/10-1,6561488.14,461142.95
2645,25/10-1 R,6561488.14,461142.95
2646,25/10-10,6561000.08,459850.02
2647,25/10-11,6564286.03,450233.92
2648,25/10-11 T2,6564286.03,450233.92
2649,25/10-12 S,6545258.72,460041.59
2650,25/10-12 ST2,6545258.72,460041.59
2651,25/10-13 S,6558469.1,456534.48
2652,25/10-14 S,6559043.64,456855.36
2653,25/10-15 S,6550179.14,456281.19
2654,25/10-2,6558399.86,453868.07
2655,25/10-2 R,6558399.86,453868.07
2656,25/10-2 RT2,6558399.86,453868.07
2657,25/10-2 RT3,6558399.86,453868.07
2658,25/10-3,6564415.06,461647.04
2659,25/10-4,6561599.92,461743.92
2660,25/10-4 R,6561599.92,461743.92
2661,25/10-5,6560481.03,461373.07
2662,25/10-6 S,6555724.91,444322.99
2663,25/10-7 S,6549726.89,450703.95
2664,25/10-8,6543817.16,455437.65
2665,25/10-8 A,6543817.16,455437.65
2666,25/10-9,6552707.14,452397.86
2667,25/10-U-1,0.0,166008.3
2668,25/10-U-2,0.0,166008.3
2669,25/10-U-3,0.0,166008.3
2670,25/10-U-4,6544951.47,456114.83
2671,25/10-U-5,6544951.47,456114.83
2672,25/10-U-6,6544951.47,456114.83
2673,25/10-U-7,6544951.47,456114.83
2674,25/11-1,6560686.91,466105.01
2675,25/11-10,6559213.92,462806.02
2676,25/11-11,6562261.12,462667.99
2677,25/11-12,6562718.97,464645.01
2678,25/11-13,6561596.97,465148.07
2679,25/11-14 S,6561323.7,463995.53
2680,25/11-14 SR,6561323.7,463995.53
2681,25/11-14 ST2,6561323.7,463995.53
2682,25/11-15,6560840.35,470534.45
2683,25/11-16,6553559.14,464790.04
2684,25/11-17,6546709.03,470469.44
2685,25/11-18,6557285.94,469950.36
2686,25/11-18 T2,6557285.94,469950.36
2687,25/11-19 S,6564126.95,465849.93
2688,25/11-19 SR,6564126.95,465849.93
2689,25/11-2,6564495.02,466273.05
2690,25/11-20,6556512.65,474958.17
2691,25/11-21 A,6558372.45,469391.49
2692,25/11-21 AT2,6558372.45,469391.49
2693,25/11-21 S,6558372.45,469391.49
2694,25/11-22,6558249.06,472775.12
2695,25/11-23,6566589.88,462983.22
2696,25/11-24,6551916.9,462253.22
2697,25/11-25 A,6556714.79,465056.23
2698,25/11-25 S,6556714.79,465056.23
2699,25/11-26,6566350.08,477824.03
2700,25/11-27,6566740.69,474161.13
2701,25/11-28,6541337.87,463609.55
2702,25/11-3,6559946.05,467853.06
2703,25/11-4,6558219.15,465155.95
2704,25/11-5,6562934.9,463755.93
2705,25/11-6,6560733.03,465378.94
2706,25/11-7,6559958.95,463595.03
2707,25/11-8,6561329.11,463492.07
2708,25/11-9,6559363.15,464281.94
2709,25/11-A-19 AH,6561725.06,463365.08
2710,25/11-A-19 H,6561725.06,463365.08
2711,25/11-A-20 AH,6561643.64,463436.04
2712,25/11-A-20 H,6561643.64,463436.04
2713,25/11-A-21 AH,6561710.56,463329.07
2714,25/11-A-21 AHT2,6561710.56,463329.07
2715,25/11-A-21 H,6561710.56,463329.07
2716,25/11-A-22 AH,6561642.49,463362.22
2717,25/11-A-22 AHT2,6561642.49,463362.22
2718,25/11-A-22 H,6561642.49,463362.22
2719,25/11-A-23 H,6561682.98,463301.34
2720,25/11-A-27 AH,6561640.0,463299.66
2721,25/11-A-27 H,6561640.0,463299.98
2722,25/11-A-4 AH,6561670.43,463416.14
2723,25/11-A-4 BH,6561670.43,463416.14
2724,25/11-A-4 CH,6561670.43,463416.14
2725,25/11-A-4 H,6561670.43,463416.14
2726,25/11-A-5 AH,6561728.7,463404.95
2727,25/11-A-5 BH,6561728.7,463404.95
2728,25/11-A-5 H,6561728.7,463404.95
2729,25/11-A-6 AH,6561669.75,463455.49
2730,25/11-A-6 H,6561669.75,463455.49
2731,25/11-A-8 H,6561716.87,463379.92
2732,25/11-B-11 H,6560243.38,464499.14
2733,25/11-B-14 AH,6560249.6,464528.57
2734,25/11-B-14 H,6560249.6,464528.57
2735,25/11-B-18 H,6560139.46,464530.72
2736,25/11-B-24 AH,6560202.74,464478.28
2737,25/11-B-24 H,6560202.74,464478.28
2738,25/11-B-24 HT2,6560202.74,464478.28
2739,25/11-B-26 H,6560202.11,464513.05
2740,25/11-B-28 AH,6560115.94,464497.8
2741,25/11-B-28 H,6560219.14,464444.45
2742,25/11-B-7 AH,6560178.37,464537.6
2743,25/11-B-7 H,6560178.37,464537.6
2744,25/11-C-12 H,6560765.11,466286.21
2745,25/11-C-12 HT2,6560765.11,466286.21
2746,25/11-C-13 H,6560763.49,466260.16
2747,25/11-C-13 HT2,6560763.49,466260.16
2748,25/11-C-17 AH,6560737.19,466295.65
2749,25/11-C-17 H,6560737.19,466295.65
2750,25/11-C-3 AH,6560786.98,466227.19
2751,25/11-C-3 BH,6560786.98,466227.19
2752,25/11-C-3 CH,6560786.98,466227.19
2753,25/11-C-3 DH,6560786.98,466227.19
2754,25/11-C-3 EH,6560786.98,466227.19
2755,25/11-C-3 FH,6560786.98,466227.19
2756,25/11-C-3 H,6560786.98,466227.19
2757,25/11-D-1 H,6562654.96,466314.99
2758,25/11-D-10 AH,6562634.8,466286.09
2759,25/11-D-10 BH,6562634.8,466286.09
2760,25/11-D-10 H,6562634.8,466286.09
2761,25/11-D-2 AH,6562611.27,466253.82
2762,25/11-D-2 AHT2,6562611.27,466253.82
2763,25/11-D-2 H,6562611.27,466253.82
2764,25/11-D-2 HT2,6562611.27,466253.82
2765,25/11-D-21 H,6562677.87,466347.88
2766,25/11-D-25 H,6562620.26,466320.87
2767,25/11-D-25 HT2,6562620.26,466320.87
2768,25/11-D-26 AH,6562560.26,466319.23
2769,25/11-D-26 H,6562560.26,466319.23
2770,25/11-E-29 AH,6564879.07,463602.99
2771,25/11-E-29 H,6564879.07,463602.99
2772,25/11-F-30 AH,6563305.06,468575.95
2773,25/11-F-30 H,6563305.06,468575.95
2774,25/11-F-31 H,6563324.86,468575.95
2775,25/11-G-1 Y1,6558721.81,470677.55
2776,25/11-G-1 Y2,6558721.81,470677.55
2777,25/11-G-1 Y2T2,6558721.81,470677.55
2778,25/11-G-1 Y3,6558721.81,470677.55
2779,25/11-G-1 Y3T2,6558721.81,470677.55
2780,25/11-G-1 Y4,6558721.81,470677.55
2781,25/11-G-1 Y4T2,6558721.81,470677.55
2782,25/11-G-10 Y1,6558719.91,470683.1
2783,25/11-G-10 Y2,6558719.91,470683.1
2784,25/11-G-11,6558722.06,470685.18
2785,25/11-G-11 A,6558722.06,470685.18
2786,25/11-G-11 AT2,6558722.06,470685.18
2787,25/11-G-11 AT3,6558722.06,470685.18
2788,25/11-G-11 AT4,6558722.06,470685.18
2789,25/11-G-11 AT5,6558722.06,470685.18
2790,25/11-G-11 AT6,6558722.06,470685.18
2791,25/11-G-11 AT7,6558722.06,470685.18
2792,25/11-G-11 BY1,6558722.06,470685.18
2793,25/11-G-11 BY1T2,6558722.06,470685.18
2794,25/11-G-11 BY1T3,6558722.06,470685.18
2795,25/11-G-11 BY1T4,6558722.06,470685.18
2796,25/11-G-11 BY2,6558722.06,470685.18
2797,25/11-G-11 BY3,6558722.06,470685.18
2798,25/11-G-11 BY3T2,6558722.06,470685.18
2799,25/11-G-11 BY4,6558722.06,470685.18
2800,25/11-G-11 C,6558722.06,470685.18
2801,25/11-G-11 CT2,6558722.06,470685.18
2802,25/11-G-12 AY1,6558723.9,470686.94
2803,25/11-G-12 AY1T2,6558723.9,470686.94
2804,25/11-G-12 AY2,6558723.9,470686.94
2805,25/11-G-12 Y1,6558723.9,470686.94
2806,25/11-G-12 Y1T2,6558723.9,470686.94
2807,25/11-G-12 Y1T3,6558723.9,470686.94
2808,25/11-G-12 Y2,6558723.9,470686.94
2809,25/11-G-13 A,6558716.51,470682.91
2810,25/11-G-13 B,6558716.51,470682.91
2811,25/11-G-13 Y1,6558716.51,470682.91
2812,25/11-G-13 Y1T2,6558716.51,470682.91
2813,25/11-G-13 Y1T3,6558716.51,470682.91
2814,25/11-G-13 Y2,6558716.51,470682.91
2815,25/11-G-13 Y3,6558716.51,470682.91
2816,25/11-G-13 Y3T2,6558716.51,470682.91
2817,25/11-G-13 Y3T3,6558716.51,470682.91
2818,25/11-G-13 Y4,6558716.51,470682.91
2819,25/11-G-14,6558718.35,470684.83
2820,25/11-G-15,6558720.19,470686.75
2821,25/11-G-15 AY1,6558720.19,470686.75
2822,25/11-G-15 AY1T2,6558720.19,470686.75
2823,25/11-G-15 AY2,6558720.19,470686.75
2824,25/11-G-15 AY2T2,6558720.19,470686.75
2825,25/11-G-15 AY3,6558720.19,470686.75
2826,25/11-G-15 AY3T2,6558720.19,470686.75
2827,25/11-G-15 AY3T3,6558720.19,470686.75
2828,25/11-G-15 AY3T4,6558720.19,470686.75
2829,25/11-G-16 AY1,6558722.34,470688.83
2830,25/11-G-16 AY1T2,6558722.34,470688.83
2831,25/11-G-16 AY1T3,6558722.34,470688.83
2832,25/11-G-16 AY2,6558722.34,470688.83
2833,25/11-G-16 AY3,6558722.34,470688.83
2834,25/11-G-16 Y1,6558722.34,470688.83
2835,25/11-G-16 Y1T2,6558722.34,470688.83
2836,25/11-G-16 Y2,6558722.34,470688.83
2837,25/11-G-16 Y2T2,6558722.34,470688.83
2838,25/11-G-16 Y3,6558722.34,470688.83
2839,25/11-G-16 Y3T2,6558722.34,470688.83
2840,25/11-G-17,6558714.64,470684.64
2841,25/11-G-17 A,6558714.64,470684.64
2842,25/11-G-17 AT2,6558714.64,470684.64
2843,25/11-G-17 B,6558714.64,470684.64
2844,25/11-G-17 BY2,6558714.64,470684.64
2845,25/11-G-17 CY1,6558714.64,470684.64
2846,25/11-G-17 CY1T2,6558714.64,470684.64
2847,25/11-G-17 CY2,6558714.64,470684.64
2848,25/11-G-17 CY2T2,6558714.64,470684.64
2849,25/11-G-17 CY2T3,6558714.64,470684.64
2850,25/11-G-17 CY2T4,6558714.64,470684.64
2851,25/11-G-17 T2,6558714.64,470684.64
2852,25/11-G-18,6558716.79,470686.57
2853,25/11-G-18 AY1,6558716.48,470686.56
2854,25/11-G-18 AY2,6558716.48,470686.56
2855,25/11-G-18 AY3,6558716.48,470686.56
2856,25/11-G-19,6558718.63,470688.49
2857,25/11-G-19 A,6558718.32,470688.48
2858,25/11-G-19 AT2,6558718.32,470688.48
2859,25/11-G-19 AT3,6558718.32,470688.48
2860,25/11-G-19 B,6558718.32,470688.48
2861,25/11-G-19 C,6558718.32,470688.48
2862,25/11-G-19 D,6558718.32,470688.48
2863,25/11-G-19 EY1,6558718.32,470688.48
2864,25/11-G-19 EY1T2,6558718.32,470688.48
2865,25/11-G-19 EY2,6558718.32,470688.48
2866,25/11-G-19 EY2T2,6558718.32,470688.48
2867,25/11-G-2 A,6558723.65,470679.63
2868,25/11-G-2 BY1,6558723.65,470679.63
2869,25/11-G-2 BY1T2,6558723.65,470679.63
2870,25/11-G-2 BY1T3,6558723.65,470679.63
2871,25/11-G-2 BY2,6558723.65,470679.63
2872,25/11-G-2 BY3,6558723.65,470679.63
2873,25/11-G-2 Y1,6558723.65,470679.63
2874,25/11-G-2 Y2,6558723.65,470679.63
2875,25/11-G-2 Y2T2,6558723.65,470679.63
2876,25/11-G-2 Y3,6558723.65,470679.63
2877,25/11-G-2 Y3T2,6558723.65,470679.63
2878,25/11-G-20,6558720.47,470690.57
2879,25/11-G-20 A,6558720.47,470690.57
2880,25/11-G-20 AT2,6558720.47,470690.57
2881,25/11-G-20 B,6558720.47,470690.57
2882,25/11-G-20 T2,6558720.47,470690.57
2883,25/11-G-21,6558712.77,470686.38
2884,25/11-G-21 A,6558712.77,470686.38
2885,25/11-G-21 AT2,6558712.77,470686.38
2886,25/11-G-21 BY1,6558712.77,470686.38
2887,25/11-G-21 BY1T2,6558712.77,470686.38
2888,25/11-G-21 BY1T3,6558712.77,470686.38
2889,25/11-G-21 BY1T4,6558712.77,470686.38
2890,25/11-G-21 BY2,6558712.77,470686.38
2891,25/11-G-21 BY2T2,6558712.77,470686.38
